URL,名称,住所,最寄駅,施工年月,市区
https://db.self-in.com/mansion/510667.html,ダイナコート大濠公園,福岡県福岡市中央区黒門8番24号,['唐人町駅より 徒歩3分'],1986年11月,福岡市中央区
https://db.self-in.com/mansion/723869.html,東薬院パークマンション,福岡県福岡市中央区薬院4丁目4番22号,['薬院駅より 徒歩8分'],1986年10月,福岡市中央区
https://db.self-in.com/mansion/512758.html,メゾン・ド・天神,福岡県福岡市中央区今泉2丁目3番30号,"['西鉄福岡（天神）駅より 徒歩10分', '薬院駅より 徒歩9分', '天神駅より 徒歩11分', '薬院大通駅より 徒歩6分']",1986年10月,福岡市中央区
https://db.self-in.com/mansion/512886.html,ロマネスクL六本松,福岡県福岡市中央区六本松2丁目12番8号,['六本松駅より 徒歩2分'],1986年9月,福岡市中央区
https://db.self-in.com/mansion/558750.html,西公園パークマンション,福岡県福岡市中央区荒戸2丁目4番38号,['大濠公園駅より 徒歩8分'],1986年9月,福岡市中央区
https://db.self-in.com/mansion/583345.html,ライオンズマンション平尾山荘,福岡県福岡市中央区平尾5丁目21番1号,['西鉄平尾駅より 徒歩15分'],1986年9月,福岡市中央区
https://db.self-in.com/mansion/510947.html,西公園ハウス,福岡県福岡市中央区西公園11番10号,['大濠公園駅より 徒歩13分'],1986年9月,福岡市中央区
https://db.self-in.com/mansion/510469.html,第32プリンスマンション小笹,福岡県福岡市中央区小笹4丁目13番32号,"['西鉄平尾駅より 徒歩32分', '西鉄バス「笹丘２丁目」バス停より 徒歩2分', '西鉄福岡（天神）駅より バス27分', '六本松駅より バス8分']",1986年8月,福岡市中央区
https://db.self-in.com/mansion/568439.html,アンピール天神南,福岡県福岡市中央区今泉1丁目4番2号,"['西鉄福岡（天神）駅より 徒歩7分', '薬院駅より 徒歩4分']",1986年8月,福岡市中央区
https://db.self-in.com/mansion/734854.html,ロマネスク六本松,福岡県福岡市中央区六本松2丁目12番8号,['六本松駅より 徒歩2分'],1986年8月,福岡市中央区
https://db.self-in.com/mansion/582378.html,グリーンマンション薬院,福岡県福岡市中央区薬院2丁目6番9号,"['薬院大通駅より 徒歩6分', '薬院駅より バス3分']",1986年8月,福岡市中央区
https://db.self-in.com/mansion/565978.html,ロワールマンション小笹,福岡県福岡市中央区小笹1丁目12番10号,['西鉄福岡（天神）駅より バス22分'],1986年8月,福岡市中央区
https://db.self-in.com/mansion/556655.html,朝日プラザ桜坂,福岡県福岡市中央区谷1丁目1番18号,"['桜坂駅より 徒歩5分', '六本松駅より 徒歩8分']",1986年7月,福岡市中央区
https://db.self-in.com/mansion/553851.html,ロマネスク大濠公園第２,福岡県福岡市中央区大濠2丁目2番16号,"['大濠公園駅より 徒歩12分', '西鉄福岡（天神）駅より バス21分']",1986年7月,福岡市中央区
https://db.self-in.com/mansion/512402.html,ロマネスク赤坂第2,福岡県福岡市中央区赤坂1丁目7番5号,['赤坂駅より 徒歩3分'],1986年7月,福岡市中央区
https://db.self-in.com/mansion/710577.html,ライオンズマンション桜坂第２,福岡県福岡市中央区桜坂3丁目13番47号,['桜坂駅より 徒歩7分'],1986年7月,福岡市中央区
https://db.self-in.com/mansion/563890.html,ロマネスク浄水通り,福岡県福岡市中央区薬院4丁目20番8号,"['薬院大通駅より 徒歩4分', '薬院駅より 徒歩8分', '薬院駅より バス5分']",1986年7月,福岡市中央区
https://db.self-in.com/mansion/708649.html,ダイアパレス警固,福岡県福岡市中央区警固1丁目4番26号,"['薬院大通駅より 徒歩6分', '薬院駅より 徒歩10分', '西鉄福岡（天神）駅より 徒歩14分']",1986年6月,福岡市中央区
https://db.self-in.com/mansion/721388.html,ダイアパレス大濠,福岡県福岡市中央区大濠1丁目10番17号,"['唐人町駅より 徒歩10分', '西鉄福岡（天神）駅より バス21分']",1986年6月,福岡市中央区
https://db.self-in.com/mansion/512409.html,朝日プラザ天神,福岡県福岡市中央区舞鶴1丁目9番3号,"['天神駅より 徒歩5分', '西鉄福岡（天神）駅より 徒歩8分']",1986年5月,福岡市中央区
https://db.self-in.com/mansion/573249.html,プレジデント浄水通り,福岡県福岡市中央区平尾浄水町8番6号,"['桜坂駅より 徒歩8分', '薬院大通駅より 徒歩10分', '薬院駅より バス7分']",1986年4月,福岡市中央区
https://db.self-in.com/mansion/512328.html,グランピア天神,福岡県福岡市中央区今泉1丁目14番21号,"['西鉄福岡（天神）駅より 徒歩5分', '天神南駅より 徒歩6分']",1986年4月,福岡市中央区
https://db.self-in.com/mansion/730040.html,住友西公園ハウス,福岡県福岡市中央区西公園11番10号,['大濠公園駅より 徒歩13分'],1986年4月,福岡市中央区
https://db.self-in.com/mansion/579603.html,シティライフ小笹,福岡県福岡市中央区小笹5丁目4番17号,"['桜坂駅より 徒歩23分', '薬院大通駅より 徒歩23分']",1986年3月,福岡市中央区
https://db.self-in.com/mansion/510495.html,スワローハイツ山荘通り,福岡県福岡市中央区平尾4丁目,"['西鉄平尾駅より 徒歩13分', '薬院大通駅より 徒歩13分']",1986年3月,福岡市中央区
https://db.self-in.com/mansion/590893.html,東峰マンション渡辺通り,福岡県福岡市中央区春吉2丁目16番15号,"['渡辺通駅より 徒歩5分', '西鉄福岡（天神）駅より 徒歩10分']",1986年3月,福岡市中央区
https://db.self-in.com/mansion/544125.html,スワローハイツ山荘通,福岡県福岡市中央区平尾4丁目21番10号,['西鉄平尾駅より 徒歩15分'],1986年3月,福岡市中央区
https://db.self-in.com/mansion/510614.html,ネオハイツ薬院,福岡県福岡市中央区薬院3丁目12番10号,"['薬院駅より 徒歩3分', '薬院大通駅より 徒歩5分', '西鉄バス「薬院大通り」バス停より 徒歩4分']",1986年3月,福岡市中央区
https://db.self-in.com/mansion/512920.html,メゾン・ド・パルク,福岡県福岡市中央区鳥飼3丁目13番12号,['西新駅より 徒歩8分'],1986年3月,福岡市中央区
https://db.self-in.com/mansion/511148.html,薬院ハウス,福岡県福岡市中央区薬院1丁目15番1号,['薬院駅より 徒歩4分'],1986年3月,福岡市中央区
https://db.self-in.com/mansion/591634.html,オリエントハイツ小笹３,福岡県福岡市中央区小笹1丁目4番6号,['西鉄福岡（天神）駅より バス21分'],1986年3月,福岡市中央区
https://db.self-in.com/mansion/727830.html,ユーハイム赤坂南,福岡県福岡市中央区警固2丁目2番4号,['西鉄福岡（天神）駅より バス10分'],1986年3月,福岡市中央区
https://db.self-in.com/mansion/588861.html,ダイアパレス大名第２,福岡県福岡市中央区大名1丁目8番,['赤坂駅より 徒歩5分'],1986年2月,福岡市中央区
https://db.self-in.com/mansion/590800.html,ＫＢＣマンションユーハイム赤坂南,福岡県福岡市中央区警固2丁目2番4号,"['赤坂駅より 徒歩9分', '薬院大通駅より 徒歩8分']",1986年2月,福岡市中央区
https://db.self-in.com/mansion/512488.html,東邦マンション渡辺通り,福岡県福岡市中央区春吉2丁目16番15号,"['天神駅より 徒歩10分', '渡辺通駅より 徒歩5分']",1986年2月,福岡市中央区
https://db.self-in.com/mansion/570375.html,ライオンズマンション大濠西,福岡県福岡市中央区鳥飼3丁目2番10号,['西新駅より 徒歩10分'],1986年1月,福岡市中央区
https://db.self-in.com/mansion/512066.html,エステートモアけやき通り,福岡県福岡市中央区赤坂3丁目13番2号,"['赤坂駅より 徒歩9分', '桜坂駅より 徒歩9分']",1986年1月,福岡市中央区
https://db.self-in.com/mansion/510615.html,シティマンション大名,福岡県福岡市中央区大名1丁目9番14号,"['赤坂駅より 徒歩5分', '天神駅より 徒歩10分', '西鉄福岡（天神）駅より 徒歩12分']",1986年1月,福岡市中央区
https://db.self-in.com/mansion/588286.html,ロワールマンション西公園３,福岡県福岡市中央区荒戸2丁目4番5号,"['大濠公園駅より 徒歩6分', '西鉄福岡（天神）駅より バス12分']",1986年1月,福岡市中央区
https://db.self-in.com/mansion/510819.html,ダイアパレス平尾第3,福岡県福岡市中央区平尾2丁目15番9号,['西鉄平尾駅より 徒歩3分'],1985年12月,福岡市中央区
https://db.self-in.com/mansion/511460.html,ローライトマンション平和,福岡県福岡市中央区平和5丁目5番12号,['西鉄平尾駅より 徒歩22分'],1985年12月,福岡市中央区
https://db.self-in.com/mansion/511033.html,ロータリープラザ大手門,福岡県福岡市中央区港1丁目8番6号,['大濠公園駅より 徒歩7分'],1985年11月,福岡市中央区
https://db.self-in.com/mansion/512904.html,ラ・レジダンス・ド天神,福岡県福岡市中央区今泉1丁目18番13号,"['西鉄福岡（天神）駅より 徒歩4分', '天神駅より 徒歩9分', '薬院駅より 徒歩5分']",1985年11月,福岡市中央区
https://db.self-in.com/mansion/512283.html,朝日プラザ大手門,福岡県福岡市中央区大手門1丁目8番20号,['大濠公園駅より 徒歩4分'],1985年10月,福岡市中央区
https://db.self-in.com/mansion/571440.html,コープオリンピア高砂,福岡県福岡市中央区高砂2丁目17番1号,"['薬院駅より 徒歩9分', '西鉄平尾駅より 徒歩10分', '渡辺通駅より 徒歩8分', '西鉄福岡（天神）駅より バス11分']",1985年10月,福岡市中央区
https://db.self-in.com/mansion/580583.html,朝日プラザ小笹,福岡県福岡市中央区小笹3丁目16番8号,"['西鉄バス「小笹」バス停より 徒歩5分', '西鉄福岡（天神）駅より バス22分']",1985年10月,福岡市中央区
https://db.self-in.com/mansion/737354.html,レキシントンスクエア浄水,福岡県福岡市中央区薬院4丁目18番9号,['薬院駅より バス5分'],1985年10月,福岡市中央区
https://db.self-in.com/mansion/510692.html,エクセランスド天神,福岡県福岡市中央区今泉2丁目1番68号,"['薬院大通駅より 徒歩10分', '西鉄福岡（天神）駅より 徒歩8分', '薬院駅より 徒歩5分', '天神駅より 徒歩10分']",1985年9月,福岡市中央区
https://db.self-in.com/mansion/510798.html,ロマネスク大濠公園,福岡県福岡市中央区大濠2丁目11番24号,"['唐人町駅より 徒歩5分', '大濠公園駅より 徒歩10分']",1985年8月,福岡市中央区
https://db.self-in.com/mansion/510833.html,ユーハイム大濠西,福岡県福岡市中央区黒門6番40号,"['唐人町駅より 徒歩1分', '大濠公園駅より 徒歩10分']",1985年8月,福岡市中央区
https://db.self-in.com/mansion/511146.html,ロマネスク天神南,福岡県福岡市中央区渡辺通2丁目3番19号,"['薬院駅より 徒歩2分', '薬院大通駅より 徒歩2分']",1985年8月,福岡市中央区
https://db.self-in.com/mansion/510987.html,ダイアパレス大手門第２,福岡県福岡市中央区大手門2丁目10番17号,"['大濠公園駅より 徒歩7分', '赤坂駅より 徒歩10分', '西鉄福岡（天神）駅より バス6分']",1985年7月,福岡市中央区
https://db.self-in.com/mansion/565088.html,プチメゾン薬院３,福岡県福岡市中央区白金1丁目12番25号,['薬院駅より 徒歩5分'],1985年7月,福岡市中央区
https://db.self-in.com/mansion/570493.html,シティマンション平尾２,福岡県福岡市中央区平尾2丁目2番21号,"['西鉄平尾駅より 徒歩4分', '薬院駅より 徒歩10分', '高宮駅より 徒歩17分']",1985年7月,福岡市中央区
https://db.self-in.com/mansion/576936.html,シャトレ平尾,福岡県福岡市中央区平尾1丁目12番6号,"['薬院駅より 徒歩6分', '薬院大通駅より 徒歩9分']",1985年7月,福岡市中央区
https://db.self-in.com/mansion/510655.html,ダイアパレス西公園第2,福岡県福岡市中央区荒戸2丁目5番5号,"['大濠公園駅より 徒歩6分', '唐人町駅より 徒歩11分', '西鉄福岡（天神）駅より バス12分']",1985年7月,福岡市中央区
https://db.self-in.com/mansion/510680.html,ダイナコート赤坂,福岡県福岡市中央区赤坂2丁目2番10号,"['赤坂駅より 徒歩7分', '西鉄バス「警固町」バス停より 徒歩3分']",1985年7月,福岡市中央区
https://db.self-in.com/mansion/510923.html,トーカンマンション笹丘,福岡県福岡市中央区笹丘3丁目1番19号,['六本松駅より 徒歩18分'],1985年6月,福岡市中央区
https://db.self-in.com/mansion/512512.html,ライオンズマンション舞鶴第3,福岡県福岡市中央区舞鶴2丁目7番1号,"['赤坂駅より 徒歩5分', '天神駅より 徒歩7分']",1985年5月,福岡市中央区
https://db.self-in.com/mansion/510804.html,ニューライフ薬院,福岡県福岡市中央区薬院1丁目6番36号,"['薬院駅より 徒歩3分', '薬院大通駅より 徒歩6分']",1985年5月,福岡市中央区
https://db.self-in.com/mansion/590696.html,ロワールマンション西大濠,福岡県福岡市中央区草香江2丁目8番6号,"['六本松駅より 徒歩5分', '唐人町駅より 徒歩15分', '薬院駅より バス12分']",1985年5月,福岡市中央区
https://db.self-in.com/mansion/562126.html,南薬院パークマンション,福岡県福岡市中央区薬院2丁目12番3号,"['薬院駅より 徒歩4分', '薬院大通駅より 徒歩4分', '西鉄福岡（天神）駅より バス10分']",1985年5月,福岡市中央区
https://db.self-in.com/mansion/590292.html,シティマンション薬院２,福岡県福岡市中央区大宮1丁目1番13号,"['薬院駅より 徒歩3分', '薬院大通駅より 徒歩3分']",1985年5月,福岡市中央区
https://db.self-in.com/mansion/512269.html,ロワールマンション赤坂,福岡県福岡市中央区赤坂3丁目11番38号,"['赤坂駅より 徒歩11分', '桜坂駅より 徒歩7分', '西鉄バス「赤坂二丁目」バス停より 徒歩4分', '西鉄福岡（天神）駅より バス7分']",1985年4月,福岡市中央区
https://db.self-in.com/mansion/510345.html,ネオハイツ大名２,福岡県福岡市中央区大名1丁目15番31号,"['天神駅より 徒歩6分', '西鉄福岡（天神）駅より 徒歩7分']",1985年4月,福岡市中央区
https://db.self-in.com/mansion/510919.html,クローバーハイツ六本松,福岡県福岡市中央区梅光園2丁目7番1号,['六本松駅より 徒歩8分'],1985年4月,福岡市中央区
https://db.self-in.com/mansion/511957.html,ニューライフ大濠,福岡県福岡市中央区大手門3丁目1番3号,"['大濠公園駅より 徒歩4分', '赤坂駅より 徒歩10分']",1985年4月,福岡市中央区
https://db.self-in.com/mansion/511241.html,エクシード南天神,福岡県福岡市中央区清川2丁目2番18号,"['渡辺通駅より 徒歩5分', '薬院駅より 徒歩10分', '西鉄平尾駅より 徒歩14分']",1985年3月,福岡市中央区
https://db.self-in.com/mansion/545296.html,エクシードマンション南天神,福岡県福岡市中央区清川2丁目2番18号,"['薬院駅より 徒歩15分', '渡辺通駅より 徒歩12分']",1985年3月,福岡市中央区
https://db.self-in.com/mansion/573200.html,レジオン浄水,福岡県福岡市中央区薬院4丁目21番20号,"['薬院大通駅より 徒歩5分', '薬院駅より バス3分']",1985年3月,福岡市中央区
https://db.self-in.com/mansion/566563.html,ガーデンハイツ大濠,福岡県福岡市中央区草香江1丁目7番9号,"['六本松駅より 徒歩6分', '薬院駅より バス12分']",1985年3月,福岡市中央区
https://db.self-in.com/mansion/552256.html,ライオンズマンション西公園第６,福岡県福岡市中央区荒戸1丁目7番14号,['大濠公園駅より 徒歩5分'],1985年3月,福岡市中央区
https://db.self-in.com/mansion/714561.html,シャトレけやき通り,福岡県福岡市中央区赤坂2丁目4番5号,"['赤坂駅より 徒歩11分', '西鉄福岡（天神）駅より バス7分']",1985年3月,福岡市中央区
https://db.self-in.com/mansion/511341.html,ライオンズマンション薬院中央,福岡県福岡市中央区薬院2丁目5番2号,"['薬院大通駅より 徒歩3分', '西鉄バス「南薬院」バス停より 徒歩3分', '薬院駅より 徒歩11分']",1985年3月,福岡市中央区
https://db.self-in.com/mansion/587389.html,ダイアパレス六本松,福岡県福岡市中央区六本松4丁目9番,['六本松駅より 徒歩2分'],1985年3月,福岡市中央区
https://db.self-in.com/mansion/511954.html,コーポ大濠,福岡県福岡市中央区荒戸1丁目2番6号,['大濠公園駅より 徒歩2分'],1985年3月,福岡市中央区
https://db.self-in.com/mansion/510706.html,ロマネスク薬院第3,福岡県福岡市中央区薬院2丁目16番1号,"['薬院駅より 徒歩10分', '薬院大通駅より 徒歩4分']",1985年2月,福岡市中央区
https://db.self-in.com/mansion/510927.html,グランピア赤坂,福岡県福岡市中央区赤坂1丁目2番20号,"['赤坂駅より 徒歩4分', '西鉄福岡（天神）駅より 徒歩12分']",1985年1月,福岡市中央区
https://db.self-in.com/mansion/510681.html,ライオンズマンション西公園第５,福岡県福岡市中央区荒戸2丁目3番34号,['大濠公園駅より 徒歩6分'],1985年1月,福岡市中央区
https://db.self-in.com/mansion/550686.html,朝日プラザ大濠２,福岡県福岡市中央区草香江1丁目2番40号,"['六本松駅より 徒歩3分', '別府駅より 徒歩10分', '薬院駅より バス12分']",1984年12月,福岡市中央区
https://db.self-in.com/mansion/511066.html,チサンマンション西公園,福岡県福岡市中央区荒戸2丁目4番23号,"['大濠公園駅より 徒歩8分', '唐人町駅より 徒歩12分']",1984年12月,福岡市中央区
https://db.self-in.com/mansion/722142.html,朝日プラザ赤坂優雅,福岡県福岡市中央区赤坂3丁目3番27号,"['桜坂駅より 徒歩9分', '西鉄バス「赤坂三丁目」バス停より 徒歩4分', '西鉄福岡（天神）駅より バス9分']",1984年12月,福岡市中央区
https://db.self-in.com/mansion/712425.html,公建ビル２,福岡県福岡市中央区天神3丁目14番2号,['天神駅より 徒歩4分'],1984年12月,福岡市中央区
https://db.self-in.com/mansion/511103.html,朝日プラザ薬院,福岡県福岡市中央区薬院2丁目11番10号,"['薬院大通駅より 徒歩5分', '赤坂駅より 徒歩11分', '薬院駅より 徒歩10分']",1984年11月,福岡市中央区
https://db.self-in.com/mansion/510718.html,エスポワール浄水通り,福岡県福岡市中央区薬院4丁目18番10号,"['薬院駅より 徒歩9分', '薬院大通駅より 徒歩3分']",1984年11月,福岡市中央区
https://db.self-in.com/mansion/720320.html,シティマンション高砂２号館,福岡県福岡市中央区高砂2丁目15番10号,['西鉄平尾駅より 徒歩6分'],1984年10月,福岡市中央区
https://db.self-in.com/mansion/554873.html,ネオハイツ天神,福岡県福岡市中央区大名2丁目10番31号,"['赤坂駅より 徒歩3分', '天神駅より 徒歩6分']",1984年9月,福岡市中央区
https://db.self-in.com/mansion/510684.html,ダイアパレス大名,福岡県福岡市中央区大名1丁目9番21号,"['赤坂駅より 徒歩3分', '天神駅より 徒歩11分']",1984年9月,福岡市中央区
https://db.self-in.com/mansion/552416.html,オリエントハイツ西公園,福岡県福岡市中央区荒戸3丁目4番3号,['大濠公園駅より 徒歩6分'],1984年9月,福岡市中央区
https://db.self-in.com/mansion/1247480.html,プチメゾン薬院,福岡県福岡市中央区白金1丁目12番29号,"['渡辺通駅より 徒歩11分', '薬院駅より 徒歩5分', '西鉄平尾駅より 徒歩8分']",1984年9月,福岡市中央区
https://db.self-in.com/mansion/543571.html,ロワールマンション大濠,福岡県福岡市中央区荒戸1丁目2番2号,['大濠公園駅より 徒歩2分'],1984年8月,福岡市中央区
https://db.self-in.com/mansion/710250.html,グリーンマンション笹丘,福岡県福岡市中央区笹丘1丁目10番30号,"['六本松駅より 徒歩13分', '博多駅より バス28分']",1984年8月,福岡市中央区
https://db.self-in.com/mansion/566417.html,ライオンズマンション西公園第３,福岡県福岡市中央区荒戸1丁目9番16号,['大濠公園駅より 徒歩5分'],1984年8月,福岡市中央区
https://db.self-in.com/mansion/727964.html,エスポワールマンション大濠,福岡県福岡市中央区草香江2丁目10番26号,['六本松駅より 徒歩10分'],1984年8月,福岡市中央区
https://db.self-in.com/mansion/510941.html,ダイアパレス大手門,福岡県福岡市中央区港2丁目7番4号,['大濠公園駅より 徒歩5分'],1984年8月,福岡市中央区
https://db.self-in.com/mansion/510818.html,ロイヤルマンションコモン笹丘,福岡県福岡市中央区笹丘3丁目6番21号,['茶山駅より 徒歩23分'],1984年7月,福岡市中央区
https://db.self-in.com/mansion/510839.html,ロマネスク大名,福岡県福岡市中央区大名1丁目4番24号,"['赤坂駅より 徒歩6分', '西鉄福岡（天神）駅より 徒歩7分']",1984年7月,福岡市中央区
https://db.self-in.com/mansion/718223.html,グランピア桜坂,福岡県福岡市中央区桜坂2丁目3番20号,['桜坂駅より 徒歩5分'],1984年7月,福岡市中央区
https://db.self-in.com/mansion/510645.html,ダイアパレス薬院,福岡県福岡市中央区薬院2丁目2番26号,"['薬院大通駅より 徒歩1分', '薬院駅より 徒歩6分', '西鉄バス「薬院大通り」バス停より 徒歩1分']",1984年7月,福岡市中央区
https://db.self-in.com/mansion/730403.html,オリエントハイツ小笹２,福岡県福岡市中央区小笹5丁目16番7号,['薬院駅より バス11分'],1984年7月,福岡市中央区
https://db.self-in.com/mansion/596790.html,ライオンズマンション大手門,福岡県福岡市中央区大手門2丁目8番7号,['赤坂駅より 徒歩8分'],1984年6月,福岡市中央区
https://db.self-in.com/mansion/552918.html,シティマンション平尾,福岡県福岡市中央区平尾2丁目2番18号,['西鉄平尾駅より 徒歩3分'],1984年6月,福岡市中央区
https://db.self-in.com/mansion/511038.html,スコーレ大濠,福岡県福岡市中央区鳥飼3丁目10番22号,"['西新駅より 徒歩6分', '唐人町駅より 徒歩12分', '薬院駅より バス15分']",1984年5月,福岡市中央区
https://db.self-in.com/mansion/550753.html,シティマンション薬院,福岡県福岡市中央区薬院1丁目10番16号,"['薬院大通駅より 徒歩3分', '薬院駅より 徒歩4分']",1984年5月,福岡市中央区
https://db.self-in.com/mansion/577448.html,サンライフ六本松,福岡県福岡市中央区草香江2丁目1番40号,['六本松駅より 徒歩1分'],1984年5月,福岡市中央区
https://db.self-in.com/mansion/510707.html,ダイアパレス大濠公園,福岡県福岡市中央区黒門2番5号,"['唐人町駅より 徒歩2分', '大濠公園駅より 徒歩9分']",1984年5月,福岡市中央区
https://db.self-in.com/mansion/592173.html,藤和コープソシエ薬院,福岡県福岡市中央区薬院2丁目14番10号,"['薬院駅より 徒歩12分', '薬院大通駅より 徒歩3分', '西鉄福岡（天神）駅より バス10分']",1984年4月,福岡市中央区
https://db.self-in.com/mansion/717884.html,第一公建ビル,福岡県福岡市中央区大名2丁目1番50号,['西鉄福岡（天神）駅より 徒歩6分'],1984年4月,福岡市中央区
https://db.self-in.com/mansion/510985.html,ベルザ西公園,福岡県福岡市中央区荒戸3丁目3番17号,"['大濠公園駅より 徒歩8分', '唐人町駅より 徒歩5分']",1984年3月,福岡市中央区
https://db.self-in.com/mansion/595633.html,シティマンション輝国,福岡県福岡市中央区輝国2丁目1番17号,"['笹丘二丁目バス停より 徒歩5分', '桜坂駅より 徒歩16分']",1984年3月,福岡市中央区
https://db.self-in.com/mansion/585457.html,ファミール輝国,福岡県福岡市中央区輝国2丁目8番20号,"['六本松駅より 徒歩14分', '笹丘二丁目バス停より 徒歩5分', '薬院駅より バス15分']",1984年3月,福岡市中央区
https://db.self-in.com/mansion/727480.html,スコーレ舞鶴,福岡県福岡市中央区舞鶴1丁目5番15号,['西鉄福岡（天神）駅より バス7分'],1984年3月,福岡市中央区
https://db.self-in.com/mansion/511041.html,ダイアパレス西公園,福岡県福岡市中央区荒戸2丁目5番29号,"['大濠公園駅より 徒歩7分', '西鉄福岡（天神）駅より バス12分']",1984年2月,福岡市中央区
https://db.self-in.com/mansion/596872.html,パークハイム東薬院,福岡県福岡市中央区薬院4丁目4番18号,"['薬院大通駅より 徒歩5分', '薬院駅より 徒歩8分']",1984年2月,福岡市中央区
https://db.self-in.com/mansion/564493.html,ロワールマンション西公園２,福岡県福岡市中央区港3丁目11番5号,['大濠公園駅より 徒歩12分'],1984年1月,福岡市中央区
https://db.self-in.com/mansion/547437.html,新栄アンピール小笹,福岡県福岡市中央区小笹1丁目8番5号,['西鉄平尾駅より 徒歩15分'],1984年1月,福岡市中央区
https://db.self-in.com/mansion/728618.html,ロマネスク平尾,福岡県福岡市中央区平尾2丁目19番24号,['西鉄平尾駅より 徒歩6分'],1983年12月,福岡市中央区
https://db.self-in.com/mansion/719991.html,大手門ハウス,福岡県福岡市中央区大手門2丁目8番18号,"['赤坂駅より 徒歩9分', '西鉄バス「港一丁目」バス停より 徒歩1分', '西鉄福岡（天神）駅より バス9分']",1983年12月,福岡市中央区
https://db.self-in.com/mansion/511036.html,エバーライフすの子小前,福岡県福岡市中央区港2丁目1番9号,"['大濠公園駅より 徒歩6分', '赤坂駅より 徒歩6分']",1983年11月,福岡市中央区
https://db.self-in.com/mansion/580157.html,ローラン赤坂南,福岡県福岡市中央区桜坂1丁目7番12号,"['桜坂駅より 徒歩4分', '赤坂駅より 徒歩15分']",1983年10月,福岡市中央区
https://db.self-in.com/mansion/546914.html,オリエントハイツ小笹１Ｂ棟,福岡県福岡市中央区小笹3丁目13番9号,"['西鉄バス「桜坂」バス停より 徒歩4分', '桜坂駅より バス8分']",1983年10月,福岡市中央区
https://db.self-in.com/mansion/711693.html,エメラルドマンションエクストラ小笹,福岡県福岡市中央区小笹3丁目15番28号,"['西鉄バス「小笹」バス停より 徒歩6分', '西鉄福岡（天神）駅より バス21分']",1983年9月,福岡市中央区
https://db.self-in.com/mansion/510356.html,ネオハイツ大名,福岡県福岡市中央区大名1丁目15番7号,"['天神駅より 徒歩7分', '西鉄福岡（天神）駅より 徒歩10分']",1983年9月,福岡市中央区
https://db.self-in.com/mansion/544245.html,ライオンズマンション桜坂,福岡県福岡市中央区桜坂3丁目3番1号,['桜坂駅より 徒歩4分'],1983年9月,福岡市中央区
https://db.self-in.com/mansion/572180.html,コープ野村白金,福岡県福岡市中央区白金1丁目12番22号,"['薬院大通駅より 徒歩6分', '薬院駅より 徒歩6分', '西鉄平尾駅より 徒歩8分']",1983年8月,福岡市中央区
https://db.self-in.com/mansion/511254.html,朝日プラザ平尾２,福岡県福岡市中央区平尾2丁目9番3号,"['西鉄平尾駅より 徒歩5分', '薬院駅より 徒歩12分']",1983年8月,福岡市中央区
https://db.self-in.com/mansion/723746.html,グランピア大濠,福岡県福岡市中央区鳥飼1丁目7番1号,['薬院駅より バス15分'],1983年8月,福岡市中央区
https://db.self-in.com/mansion/736449.html,ローラン平尾,福岡県福岡市中央区平尾4丁目10番4号,['薬院駅より バス7分'],1983年8月,福岡市中央区
https://db.self-in.com/mansion/736007.html,ロイヤルマンション大濠,福岡県福岡市中央区今川1丁目19番15号,['唐人町駅より 徒歩8分'],1983年7月,福岡市中央区
https://db.self-in.com/mansion/511050.html,ライオンズマンション警固南,福岡県福岡市中央区薬院2丁目17番28号,"['薬院駅より 徒歩7分', '薬院大通駅より 徒歩6分', '赤坂駅より 徒歩10分', '西鉄福岡（天神）駅より バス10分']",1983年7月,福岡市中央区
https://db.self-in.com/mansion/510795.html,ライオンズマンション鳥飼第2,福岡県福岡市中央区鳥飼1丁目6番39号,"['西新駅より 徒歩10分', '薬院駅より バス15分']",1983年7月,福岡市中央区
https://db.self-in.com/mansion/566105.html,ラセーヌ大手門,福岡県福岡市中央区大手門3丁目13番1号,['大濠公園駅より 徒歩6分'],1983年7月,福岡市中央区
https://db.self-in.com/mansion/511083.html,ロワールマンション西公園,福岡県福岡市中央区港3丁目10番26号,['大濠公園駅より 徒歩10分'],1983年7月,福岡市中央区
https://db.self-in.com/mansion/510731.html,ハイムニュー桜坂,福岡県福岡市中央区桜坂3丁目4番28号,"['桜坂駅より 徒歩3分', '薬院大通駅より 徒歩10分']",1983年4月,福岡市中央区
https://db.self-in.com/mansion/510527.html,イトーピア大濠マンション,福岡県福岡市中央区今川1丁目25番18号,"['唐人町駅より 徒歩7分', '西新駅より 徒歩13分']",1983年4月,福岡市中央区
https://db.self-in.com/mansion/510960.html,シティマンション高砂,福岡県福岡市中央区高砂2丁目15番10号,"['西鉄平尾駅より 徒歩8分', '渡辺通駅より 徒歩12分', '西鉄福岡（天神）駅より バス11分']",1983年4月,福岡市中央区
https://db.self-in.com/mansion/510724.html,ライオンズマンション西公園第２,福岡県福岡市中央区荒戸3丁目5番51号,['大濠公園駅より 徒歩9分'],1983年3月,福岡市中央区
https://db.self-in.com/mansion/581976.html,ダイアパレス平尾２,福岡県福岡市中央区大宮2丁目4番23号,['西鉄平尾駅より 徒歩3分'],1983年3月,福岡市中央区
https://db.self-in.com/mansion/512634.html,コンドミニアム舞鶴,福岡県福岡市中央区舞鶴2丁目3番20号,['赤坂駅より 徒歩3分'],1983年3月,福岡市中央区
